DataId,who_region,iso3,country_name,city,year,pm10_concentration,pm25_concentration,no2_concentration,pm10_tempcov,pm25_tempcov,no2_tempcov,type_of_stations,number_of_stations,population,latitude,longitude,who_ms,Air_quality_category
00150,4_Eur,ESP,Spain,Erandio,2010,Tidak diketahui,Tidak diketahui,30.366,Tidak diketahui,Tidak diketahui,97,Somewhere,1,24369,43.302778,-2.97722199999999,1,Safety
00151,4_Eur,FRA,France,Epinal,2010,Tidak diketahui,Tidak diketahui,18.549,Tidak diketahui,Tidak diketahui,99,Somewhere,1,32734,48.172778,6.45281099999999,1,Safety
00152,4_Eur,CHE,Switzerland,Tanikon,2010,16.271,Tidak diketahui,14.17,100,Tidak diketahui,100,Somewhere,1,8645,47.479767,8.90469599999999,1,Safety
00153,4_Eur,AUT,Austria,Enns,2010,28.26,Tidak diketahui,53.113,Tidak diketahui,Tidak diketahui,94,Somewhere,1,11361,48.206944,14.454169,1,Safety
00154,4_Eur,GBR,United Kingdom of Great Britain and Northern Ireland,Enniskillen,2010,10.34,Tidak diketahui,Tidak diketahui,Tidak diketahui,Tidak diketahui,Tidak diketahui,Somewhere,1,13790,54.4395099999999,-7.900328,1,Safety
00155,4_Eur,IRL,Ireland,Ennis,2010,27.493,11.756,Tidak diketahui,83,94,Tidak diketahui,Somewhere,1,20180,52.8430559999999,-8.998889,1,Safety
00156,4_Eur,ITA,Italy,Enna,2010,17.513,Tidak diketahui,1.33,92,Tidak diketahui,94,Somewhere,1,27894,37.549999,14.266666,1,Safety
00157,4_Eur,ITA,Italy,Taranto,2010,25.27,14.57,16.229,97,98,93,Somewhere,1,460246,40.483699,17.231528125,1,Safety
00158,4_Eur,BEL,Belgium,Engis,2010,24.385,15.774,23.834,93,93,97,Somewhere,1,5762,50.584167,5.396155,1,Safety
00159,4_Eur,ITA,Italy,Empoli,2010,34.022,Tidak diketahui,59.133,99,Tidak diketahui,95,Somewhere,1,34394,43.7188909999999,10.9488889999999,1,Safety
00160,4_Eur,DEU,Germany,Erpfingen,2010,15.033,Tidak diketahui,8.876,97,Tidak diketahui,96,Somewhere,1,1120,48.345778,9.207639,1,Safety
00161,2_Amr,USA,United States of America,Dothan AL,2010,Tidak diketahui,12.1,Tidak diketahui,Tidak diketahui,Tidak diketahui,Tidak diketahui,Somewhere,1,71072,31.2247830008368,-85.3907889999999,1,Safety
00162,4_Eur,ESP,Spain,Dos Hermanas,2010,Tidak diketahui,Tidak diketahui,18.546,Tidak diketahui,Tidak diketahui,98,Somewhere,1,136251,37.284489,-5.913839,1,Safety
00163,4_Eur,DEU,Germany,Dortmund,2010,29.122,19.813,47.686,96,99,93,Somewhere,1,589600,51.5281632857143,7.46689714285714,1,Safety
00164,4_Eur,FRA,France,Daix,2010,22.361,Tidak diketahui,14.389,86,Tidak diketahui,97,Somewhere,1,1397,47.345553,5.00222199999999,1,Safety
00165,4_Eur,ITA,Italy,Treviglio,2010,32.85,Tidak diketahui,36.872,99,Tidak diketahui,99,Somewhere,1,28410,45.5183329999999,9.59138899999999,1,Safety
00166,6_Wpr,KOR,Republic of Korea,Daejeon,2010,44.841,Tidak diketahui,0.023,Tidak diketahui,Tidak diketahui,Tidak diketahui,Somewhere,1,1531809,36.3540746913579,127.39922962963,1,Safety
00167,6_Wpr,KOR,Republic of Korea,Daegu,2010,52.156,Tidak diketahui,0.027,Tidak diketahui,Tidak diketahui,Tidak diketahui,Somewhere,1,2198962,35.8551121794871,128.579588247863,1,Safety
00168,4_Eur,ITA,Italy,Treviso,2010,36.097,Tidak diketahui,40.032,93,Tidak diketahui,91,Somewhere,1,373647,45.6725009999999,12.238611,1,Safety
00169,4_Eur,POL,Poland,Dabrowa Gornicza,2010,48.777,Tidak diketahui,28.672,88,Tidak diketahui,95,Somewhere,1,125905,50.3288879999999,19.230833,1,Safety
00170,4_Eur,ITA,Italy,Trezzo Sull Adda,2010,35.878,Tidak diketahui,30.229,90,Tidak diketahui,94,Somewhere,1,11782,45.6172219999999,9.506389,1,Safety
00171,4_Eur,AUT,Austria,Dalaas,2010,Tidak diketahui,Tidak diketahui,29.069,Tidak diketahui,Tidak diketahui,96,Somewhere,1,1647,47.127777,10.046956,1,Safety
00172,4_Eur,DEU,Germany,Trier,2010,22.753,16.62,38.934,82,100,94,Somewhere,1,100226,49.752159,6.64186949999999,1,Safety
00173,4_Eur,POL,Poland,Czerniawa,2010,18.591,Tidak diketahui,7.284,84,Tidak diketahui,92,Somewhere,1,Tidak diketahui,50.912475,15.312167,1,Safety
00174,4_Eur,GBR,United Kingdom of Great Britain and Northern Ireland,Cwmbran,2010,Tidak diketahui,Tidak diketahui,16.011,Tidak diketahui,Tidak diketahui,98,Somewhere,1,48891,51.6537999999999,-3.006953,1,Safety
00175,4_Eur,DEU,Germany,Cuxhaven,2010,19.087,Tidak diketahui,12.122,99,Tidak diketahui,94,Somewhere,1,49093,53.83017,8.80122,1,Safety
00176,4_Eur,ITA,Italy,Trieste,2010,23.021,Tidak diketahui,40.936,92,Tidak diketahui,85,Somewhere,1,202123,45.6348733636363,13.7797474545454,1,Safety
00177,4_Eur,PRT,Portugal,Custoias,2010,27.585,Tidak diketahui,9.41,99,Tidak diketahui,97,Somewhere,1,18650,41.2008319999999,-8.645011,1,Safety
00178,4_Eur,FRA,France,Trignac,2010,22.547,Tidak diketahui,18.087,85,Tidak diketahui,96,Somewhere,1,7983,47.3188553333333,-2.191584,1,Safety
00179,2_Amr,BRA,Brazil,Curitiba,2010,21.8,Tidak diketahui,31.7,Tidak diketahui,Tidak diketahui,Tidak diketahui,Somewhere,1,3678732,-25.4803094999999,-49.2482484999999,1,Safety
00180,4_Eur,POL,Poland,Czestochowa,2010,38.951,40.94,27.613,84,95,86,Somewhere,1,243807,50.8244527499999,19.12099125,1,Safety
00181,2_Amr,USA,United States of America,Trenton NJ,2010,Tidak diketahui,9.5,Tidak diketahui,Tidak diketahui,Tidak diketahui,Tidak diketahui,Somewhere,1,328513,40.222411,-74.7631669999999,1,Safety
00182,2_Amr,USA,United States of America,Dallas Fort Worth Arlington TX,2010,Tidak diketahui,10.14,13.61,Tidak diketahui,Tidak diketahui,Tidak diketahui,Somewhere,1,6300661,32.7684768461538,-96.901244,1,Safety
00183,4_Eur,ITA,Italy,Trento,2010,24.148,16.908,47.266,99,95,98,Somewhere,1,111940,46.0843044999999,11.1184724999999,1,Safety
00184,4_Eur,FRA,France,Tours,2010,23.49,Tidak diketahui,33.389,99,Tidak diketahui,94,Somewhere,1,360360,47.4071695,0.6943695,1,Safety
00185,4_Eur,TUR,Türkiye,Trabzon,2010,83.692,Tidak diketahui,Tidak diketahui,94,Tidak diketahui,Tidak diketahui,Somewhere,1,240333,41.0055539999999,39.730139,1,Safety
00186,2_Amr,USA,United States of America,Davenport Moline Rock Island IA IL,2010,32.05,12.2,Tidak diketahui,Tidak diketahui,Tidak diketahui,Tidak diketahui,Somewhere,1,101724,41.503107793325,-90.6333687301779,1,Safety
00187,4_Eur,AUT,Austria,Traffic To Remove,2010,Tidak diketahui,Tidak diketahui,56.331,Tidak diketahui,Tidak diketahui,96,Somewhere,1,Tidak diketahui,47.4688909999999,11.958342,1,Safety
00188,4_Eur,DEU,Germany,Datteln,2010,25.335,Tidak diketahui,21.707,98,Tidak diketahui,94,Somewhere,1,34481,51.641384,7.331406,1,Safety
00189,4_Eur,AUT,Austria,Traismaier,2010,28.446,Tidak diketahui,16.712,Tidak diketahui,Tidak diketahui,94,Somewhere,1,5919,48.3533329999999,15.746956,1,Safety
00190,4_Eur,ITA,Italy,Trapani,2010,23.056,Tidak diketahui,11.879,97,Tidak diketahui,93,Somewhere,1,69241,38.0230559999999,12.916389,1,Safety
00191,4_Eur,DEU,Germany,Darmstadt,2010,23.259,Tidak diketahui,46.322,98,Tidak diketahui,99,Somewhere,1,140563,49.8708779999999,8.6591815,1,Safety
00192,4_Eur,DEU,Germany,Trattendorf,2010,26.331,Tidak diketahui,10.054,81,Tidak diketahui,82,Somewhere,1,1751,51.534531,14.383492,1,Safety
00193,4_Eur,ITA,Italy,Darfo Boario Terme,2010,38.652,31.972,Tidak diketahui,96,97,Tidak diketahui,Somewhere,1,15524,45.8738859999999,10.1775009999999,1,Safety
00194,4_Eur,SVN,Slovenia,Trbovlje,2010,Tidak diketahui,Tidak diketahui,20.259,Tidak diketahui,Tidak diketahui,88,Somewhere,1,15163,46.1388889999999,15.035556,1,Safety
00195,2_Amr,USA,United States of America,Daphne Fairhope Foley AL,2010,Tidak diketahui,10.2,Tidak diketahui,Tidak diketahui,Tidak diketahui,Tidak diketahui,Somewhere,1,27462,30.4974780008255,-87.8802579999999,1,Safety
00196,4_Eur,CZE,Czechia,Trebic,2010,26.134,Tidak diketahui,14.423,100,Tidak diketahui,96,Somewhere,1,36998,49.2234419999999,15.865778,1,Safety
00197,4_Eur,SWE,Sweden,Trelleborg,2010,17.424,Tidak diketahui,15.215,81,Tidak diketahui,88,Somewhere,1,28290,55.373333,13.158061,1,Safety
00198,4_Eur,FRA,France,Damparis,2010,Tidak diketahui,Tidak diketahui,18.187,Tidak diketahui,Tidak diketahui,91,Somewhere,1,2629,47.0656389999999,5.415028,1,Safety
00199,4_Eur,FRA,France,Tremblay En France,2010,26.126,Tidak diketahui,31.231,98,Tidak diketahui,98,Somewhere,1,34452,48.955553,2.575278,1,Safety
00200,4_Eur,SVK,Slovakia,Trencin,2010,35.752,Tidak diketahui,32.277,92,Tidak diketahui,79,Somewhere,1,55877,48.8963889999999,18.0413929999999,1,Safety
00201,4_Eur,ITA,Italy,Cuneo,2010,26.557,Tidak diketahui,34.272,93,Tidak diketahui,99,Somewhere,1,370,44.381664,7.53805499999999,1,Safety
00202,4_Eur,FRA,France,Tourcoing,2010,30.843,Tidak diketahui,31.631,96,Tidak diketahui,100,Somewhere,1,92018,50.72545,3.159958,1,Safety
00203,4_Eur,CZE,Czechia,Trinec,2010,44.372,36.138,22.99,99,100,94,Somewhere,1,36263,49.66918025,18.66910825,1,Safety
00204,4_Eur,ESP,Spain,Cuevas Del Almanzora,2010,29.929,Tidak diketahui,11.386,88,Tidak diketahui,90,Somewhere,1,13737,37.2540563333333,-1.778103,1,Safety
00205,4_Eur,DEU,Germany,Cottbus,2010,29.003,23.276,28.988,99,99,97,Somewhere,1,105649,51.750144375,14.332092625,1,Safety
00206,4_Eur,DEU,Germany,Tubingen,2010,25.501,Tidak diketahui,51.229,99,Tidak diketahui,95,Somewhere,1,82511,48.5149881666666,9.041504,1,Safety
00207,4_Eur,ITA,Italy,Cossato,2010,27.957,Tidak diketahui,22.549,96,Tidak diketahui,91,Somewhere,1,14810,45.56889,8.1875,1,Safety
00208,4_Eur,ESP,Spain,Coslada,2010,29.619,Tidak diketahui,46.548,99,Tidak diketahui,98,Somewhere,1,94341,40.43,-3.545833,1,Safety
00209,4_Eur,ITA,Italy,Cosenza,2010,Tidak diketahui,Tidak diketahui,27.571,Tidak diketahui,Tidak diketahui,81,Somewhere,1,69484,39.3141669999999,16.245556,1,Safety
00210,4_Eur,ESP,Spain,Coruna,2010,26.716,Tidak diketahui,21.816,98,Tidak diketahui,91,Somewhere,1,Tidak diketahui,43.375139,-8.413889,1,Safety
00211,4_Eur,TUR,Türkiye,Corum,2010,112.336,Tidak diketahui,Tidak diketahui,79,Tidak diketahui,Tidak diketahui,Somewhere,1,243698,40.5569419999999,34.956944,1,Safety
00212,4_Eur,ITA,Italy,Courmayeur,2010,21.858,Tidak diketahui,37.657,95,Tidak diketahui,98,Somewhere,1,2733,45.791943,6.973333,1,Safety
00213,4_Eur,ITA,Italy,Cortina Sulla Strada Del Vino,2010,18.98,17.28,33.158,95,95,95,Somewhere,1,640,46.267223,11.227221,1,Safety
00214,4_Eur,POL,Poland,Tuchow,2010,56.448,Tidak diketahui,Tidak diketahui,94,Tidak diketahui,Tidak diketahui,Somewhere,1,6681,49.893889,21.050833,1,Safety
00215,2_Amr,USA,United States of America,Corsicana TX,2010,Tidak diketahui,Tidak diketahui,8.2,Tidak diketahui,Tidak diketahui,Tidak diketahui,Somewhere,1,25109,32.031934,-96.399141,1,Safety
00216,4_Eur,BEL,Belgium,Corroy Le Grand,2010,20.893,15.214,23.002,99,99,97,Somewhere,1,11716,50.6559919999999,4.667017,1,Safety
00217,4_Eur,ESP,Spain,Corrales De Buelna,2010,27.771,Tidak diketahui,17.659,98,Tidak diketahui,99,Somewhere,1,10703,43.2644439999999,-4.06277799999999,1,Safety
00218,2_Amr,USA,United States of America,Tucson AZ,2010,22.043,5.1,20.3,Tidak diketahui,Tidak diketahui,Tidak diketahui,Somewhere,1,982018,32.230585240025,-111.171115550945,1,Safety
00219,2_Amr,USA,United States of America,Corpus Christi TX,2010,20.1,10.3,Tidak diketahui,Tidak diketahui,Tidak diketahui,Tidak diketahui,Somewhere,1,346589,27.808153,-97.448628,1,Safety
00220,4_Eur,ESP,Spain,Tudela,2010,26.448,Tidak diketahui,10.287,93,Tidak diketahui,99,Somewhere,1,35026,42.074722,-1.62694399999999,1,Safety
00221,4_Eur,ITA,Italy,Corte De Cortesi Con Cignone,2010,Tidak diketahui,Tidak diketahui,25.259,Tidak diketahui,Tidak diketahui,94,Somewhere,1,1028,45.279167,10.007222,1,Safety
00222,4_Eur,CZE,Czechia,Trutnov,2010,22.696,Tidak diketahui,11.385,99,Tidak diketahui,89,Somewhere,1,30312,50.5818149999999,15.8939559999999,1,Safety
00223,4_Eur,GBR,United Kingdom of Great Britain and Northern Ireland,Coventry,2010,Tidak diketahui,12.277,21.242,Tidak diketahui,99,96,Somewhere,1,359262,52.394399,-1.519612,1,Safety
00224,4_Eur,ROU,Romania,Craiova,2010,Tidak diketahui,Tidak diketahui,25.093,Tidak diketahui,Tidak diketahui,91,Somewhere,1,300247,44.3214796666666,23.7938049999999,1,Safety
00225,4_Eur,ITA,Italy,Trivero,2010,Tidak diketahui,Tidak diketahui,19.684,Tidak diketahui,Tidak diketahui,98,Somewhere,1,6144,45.653336,8.18861099999999,1,Safety
00226,4_Eur,ESP,Spain,Cuenca,2010,25.294,Tidak diketahui,23.189,98,Tidak diketahui,99,Somewhere,1,56472,40.0619439999999,-2.12944399999999,1,Safety
00227,4_Eur,SVK,Slovakia,Trnava,2010,35.008,Tidak diketahui,40.128,96,Tidak diketahui,92,Somewhere,1,69031,48.3711089999999,17.585018,1,Safety
00228,2_Amr,ECU,Ecuador,Cuenca,2010,46.247,Tidak diketahui,17.445,Tidak diketahui,Tidak diketahui,Tidak diketahui,Somewhere,1,418372,-2.89875466666666,-79.0066553333333,1,Safety
00229,4_Eur,ESP,Spain,Cubelles,2010,Tidak diketahui,Tidak diketahui,16.774,Tidak diketahui,Tidak diketahui,100,Somewhere,1,16051,41.2022219999999,1.672222,1,Safety
00230,2_Amr,BRA,Brazil,Cubatao,2010,59.667,Tidak diketahui,30.333,Tidak diketahui,Tidak diketahui,Tidak diketahui,Somewhere,1,127010,-23.8532316666666,-46.3916623333333,1,Safety
00231,4_Eur,ESP,Spain,Cuadros,2010,13.004,Tidak diketahui,11.938,100,Tidak diketahui,99,Somewhere,1,1998,42.7155559999999,-5.63888899999999,1,Safety
00232,4_Eur,NOR,Norway,Tromso,2010,16.043,Tidak diketahui,Tidak diketahui,77,Tidak diketahui,Tidak diketahui,Somewhere,1,75638,69.677498,18.949165,1,Safety
00233,4_Eur,ITA,Italy,Crotone,2010,33.08,Tidak diketahui,31.141,79,Tidak diketahui,82,Somewhere,1,58881,39.081667,17.1141669999999,1,Safety
00234,4_Eur,NOR,Norway,Trondheim,2010,23.188,10.835,38.011,95,95,92,Somewhere,1,156974,63.4277786666667,10.401397,1,Safety
00235,4_Eur,FRA,France,Crolles,2010,23.287,Tidak diketahui,19.675,95,Tidak diketahui,98,Somewhere,1,8344,45.2799079999999,5.88238899999999,1,Safety
00236,4_Eur,DEU,Germany,Trostberg,2010,21.552,Tidak diketahui,22.216,99,Tidak diketahui,100,Somewhere,1,11201,48.0216599999999,12.538176,1,Safety
00237,4_Eur,ITA,Italy,Cremona,2010,35.634,Tidak diketahui,33.626,96,Tidak diketahui,98,Somewhere,1,70897,45.1390746666667,10.0361116666666,1,Safety
00238,4_Eur,FRA,France,Troyes,2010,24.136,Tidak diketahui,22.183,99,Tidak diketahui,95,Somewhere,1,60013,48.301667,4.076944,1,Safety
00239,4_Eur,ITA,Italy,Crema,2010,29.821,Tidak diketahui,29.476,98,Tidak diketahui,99,Somewhere,1,33091,45.3672219999999,9.705,1,Safety
00240,4_Eur,FRA,France,Creil,2010,24.527,18.054,23.764,86,87,98,Somewhere,1,33741,49.2595529999999,2.474397,1,Safety
00241,2_Amr,USA,United States of America,Truckee Grass Valley CA,2010,Tidak diketahui,Tidak diketahui,Tidak diketahui,Tidak diketahui,Tidak diketahui,Tidak diketahui,Somewhere,1,Tidak diketahui,39.2334770009245,-121.055608,1,Safety
00242,2_Amr,USA,United States of America,Cullowhee NC,2010,Tidak diketahui,10.2,Tidak diketahui,Tidak diketahui,Tidak diketahui,Tidak diketahui,Somewhere,1,Tidak diketahui,35.46676663,-83.2779280589999,1,Safety
00243,4_Eur,ITA,Italy,Falcade,2010,5.789,Tidak diketahui,4.611,100,Tidak diketahui,98,Somewhere,1,1831,46.339722,11.803056,1,Safety
00244,4_Eur,FRA,France,Dax,2010,21.186,Tidak diketahui,16.668,97,Tidak diketahui,98,Somewhere,1,20299,43.7047219999999,-1.038611,1,Safety
00245,2_Amr,USA,United States of America,Dayton OH,2010,Tidak diketahui,12.0,Tidak diketahui,Tidak diketahui,Tidak diketahui,Tidak diketahui,Somewhere,1,740751,39.8356199999999,-84.7205239999999,1,Safety
00246,4_Eur,TUR,Türkiye,Diyarbakir,2010,98.658,Tidak diketahui,Tidak diketahui,80,Tidak diketahui,Tidak diketahui,Somewhere,1,1039492,37.9155579999999,40.224724,1,Safety
00247,4_Eur,FRA,France,Distroff,2010,Tidak diketahui,Tidak diketahui,16.391,Tidak diketahui,Tidak diketahui,98,Somewhere,1,1828,49.3324969999999,6.271664,1,Safety
00248,4_Eur,DEU,Germany,Dinslaken,2010,27.493,Tidak diketahui,38.181,95,Tidak diketahui,95,Somewhere,1,67338,51.564751,6.740661,1,Safety
00249,4_Eur,ESP,Spain,Toledo,2010,22.063,Tidak diketahui,23.163,89,Tidak diketahui,96,Somewhere,1,78010,39.868056,-4.02083299999999,1,Safety
00250,4_Eur,ITA,Italy,Tolmezzo,2010,Tidak diketahui,Tidak diketahui,20.073,Tidak diketahui,Tidak diketahui,88,Somewhere,1,10570,46.401944,13.011111,1,Safety
00251,4_Eur,BGR,Bulgaria,Dimitrovgrad,2010,49.119,Tidak diketahui,17.19,96,Tidak diketahui,95,Somewhere,1,38738,42.0563829999999,25.59345,1,Safety
00252,4_Eur,ESP,Spain,Tolosa,2010,18.261,Tidak diketahui,36.921,98,Tidak diketahui,99,Somewhere,1,18936,43.130833,-2.07777799999999,1,Safety
00253,2_Amr,USA,United States of America,Toledo OH,2010,Tidak diketahui,11.3,Tidak diketahui,Tidak diketahui,Tidak diketahui,Tidak diketahui,Somewhere,1,509059,41.6323185,-83.5942099999999,1,Safety
00254,4_Eur,DEU,Germany,Dillingen,2010,20.168,Tidak diketahui,20.734,100,Tidak diketahui,100,Somewhere,1,20253,49.357861,6.733539,1,Safety
00255,4_Eur,FRA,France,Dieuze,2010,Tidak diketahui,Tidak diketahui,14.814,Tidak diketahui,Tidak diketahui,96,Somewhere,1,2801,48.8149439999999,6.72111099999999,1,Safety
00256,4_Eur,FRA,France,Dieulefit,2010,17.553,Tidak diketahui,3.901,98,Tidak diketahui,95,Somewhere,1,3239,44.520744,5.08987199999999,1,Safety
00257,4_Eur,BEL,Belgium,Diepenbeek,2010,Tidak diketahui,Tidak diketahui,26.127,Tidak diketahui,Tidak diketahui,90,Somewhere,1,19086,50.8974839999999,5.416908,1,Safety
00258,4_Eur,FRA,France,Dieme,2010,Tidak diketahui,Tidak diketahui,5.814,Tidak diketahui,Tidak diketahui,98,Somewhere,1,193,45.9614109999999,4.46571099999999,1,Safety
00259,4_Eur,POL,Poland,Tomaszow Lubelski,2010,18.095,Tidak diketahui,Tidak diketahui,93,Tidak diketahui,Tidak diketahui,Somewhere,1,Tidak diketahui,50.4474999999999,23.414444,1,Safety
00260,4_Eur,GBR,United Kingdom of Great Britain and Northern Ireland,Didcot,2010,13.692,9.462,11.94,Tidak diketahui,94,97,Somewhere,1,26920,51.571078,-1.325286,1,Safety
00261,2_Amr,USA,United States of America,Dickinson ND,2010,Tidak diketahui,4.7,Tidak diketahui,Tidak diketahui,Tidak diketahui,Tidak diketahui,Somewhere,1,25679,46.8943000009411,-103.37853,1,Safety
00262,4_Eur,FRA,France,Dijon,2010,21.932,13.271,28.218,96,80,97,Somewhere,1,151672,47.3214681428571,5.05456328571428,1,Safety
00263,4_Eur,BGR,Bulgaria,Dobrich,2010,50.625,Tidak diketahui,Tidak diketahui,96,Tidak diketahui,Tidak diketahui,Somewhere,1,91030,43.5715939999999,27.8323579999999,1,Safety
00264,4_Eur,TUR,Türkiye,Tokat,2010,48.191,Tidak diketahui,Tidak diketahui,76,Tidak diketahui,Tidak diketahui,Somewhere,1,137831,40.327221,36.5552789999999,1,Safety
00265,4_Eur,ESP,Spain,Tojos,2010,10.206,Tidak diketahui,2.586,97,Tidak diketahui,95,Somewhere,1,397,43.1536109999999,-4.25694399999999,1,Safety
00266,4_Eur,DEU,Germany,Dornbock,2010,23.914,20.413,11.386,95,97,99,Somewhere,1,24491,51.83728,11.891525,1,Safety
00267,4_Eur,AUT,Austria,Dornbirn,2010,21.638,Tidak diketahui,34.545,Tidak diketahui,Tidak diketahui,96,Somewhere,1,45922,47.4108349999999,9.744175,1,Safety
00268,4_Eur,NLD,Netherlands (Kingdom of the),Dordrecht,2010,24.969,Tidak diketahui,25.741,75,Tidak diketahui,85,Somewhere,1,116160,51.805278,4.66891099999999,1,Safety
00269,4_Eur,ESP,Spain,Donostia,2010,23.118,Tidak diketahui,30.28,98,Tidak diketahui,99,Somewhere,1,Tidak diketahui,43.3116666666666,-1.98527766666667,1,Safety
00270,4_Eur,DEU,Germany,Tiefenbach,2010,14.501,Tidak diketahui,13.171,100,Tidak diketahui,93,Somewhere,1,6603,49.438465,12.54887,1,Safety
00271,4_Eur,ITA,Italy,Donnas,2010,Tidak diketahui,Tidak diketahui,23.052,Tidak diketahui,Tidak diketahui,98,Somewhere,1,2624,45.5974999999999,7.76027799999999,1,Safety
00272,4_Eur,NOR,Norway,Tiller,2010,20.949,9.141,44.742,95,92,92,Somewhere,1,36628,63.3472209999999,10.3697219999999,1,Safety
00273,4_Eur,ROU,Romania,Timisoara,2010,36.472,15.417,30.277,87,91,86,Somewhere,1,306736,45.7510265714285,21.2654125714285,1,Safety
00274,4_Eur,FRA,France,Donges,2010,19.353,Tidak diketahui,12.328,99,Tidak diketahui,99,Somewhere,1,6879,47.3198185,-2.07047249999999,1,Safety
00275,4_Eur,FRA,France,Tinqueux,2010,23.179,Tidak diketahui,21.981,99,Tidak diketahui,99,Somewhere,1,10294,49.2461109999999,3.99277799999999,1,Safety
00276,4_Eur,CZE,Czechia,Dolni Studenky,2010,28.463,Tidak diketahui,Tidak diketahui,99,Tidak diketahui,Tidak diketahui,Somewhere,1,1276,49.9319649999999,16.960773,1,Safety
00277,4_Eur,CZE,Czechia,Dolni Lutyne,2010,65.998,50.21,20.461,99,99,99,Somewhere,1,4771,49.924683,18.422871,1,Safety
00278,4_Eur,FRA,France,Dole,2010,28.293,Tidak diketahui,19.672,93,Tidak diketahui,97,Somewhere,1,24009,47.096722,5.49638899999999,1,Safety
00279,4_Eur,CZE,Czechia,Doksany,2010,26.83,21.517,Tidak diketahui,82,87,Tidak diketahui,Somewhere,1,369,50.458851,14.170161,1,Safety
00280,2_Amr,MEX,Mexico,Tlalnepantla De Baz,2010,50.962,23.316,33.111,93,92,1,Somewhere,1,664225,19.529077,-99.204597,1,Safety
00281,2_Amr,USA,United States of America,Dodge City KS,2010,16.9,Tidak diketahui,Tidak diketahui,Tidak diketahui,Tidak diketahui,Tidak diketahui,Somewhere,1,27788,37.775303,-100.035439999999,1,Safety
00282,4_Eur,POL,Poland,Tluszcz,2010,31.307,Tidak diketahui,10.302,81,Tidak diketahui,83,Somewhere,1,Tidak diketahui,52.4258329999999,21.429167,1,Safety
00283,2_Amr,BRA,Brazil,Dias D Avila,2010,23.6,Tidak diketahui,10.084,Tidak diketahui,Tidak diketahui,Tidak diketahui,Somewhere,1,70592,-12.6228204999999,-38.3502379999999,1,Safety
00284,4_Eur,FRA,France,Toulouse,2010,22.88,16.37,35.527,98,100,95,Somewhere,1,1024167,43.5902314166666,1.43009258333333,1,Safety
00285,4_Eur,FRA,France,Tomblaine,2010,Tidak diketahui,Tidak diketahui,17.794,Tidak diketahui,Tidak diketahui,97,Somewhere,1,8856,48.688383,6.22145599999999,1,Safety
00286,4_Eur,ESP,Spain,Tona,2010,Tidak diketahui,Tidak diketahui,11.145,Tidak diketahui,Tidak diketahui,98,Somewhere,1,8056,41.8466669999999,2.22472199999999,1,Safety
00287,2_Amr,USA,United States of America,Denver Aurora Lakewood CO,2010,26.4,6.7,41.1,Tidak diketahui,Tidak diketahui,Tidak diketahui,Somewhere,1,2826679,39.7015360007418,-105.0065058,1,Safety
